Parameter,SNR,Value,Error
pvs_radial,20,0.0014,-27.23965821580856
pvs_radial,20,0.0014571428571428572,-21.42134210013949
pvs_radial,20,0.0015142857142857143,-28.944885177291706
pvs_radial,20,0.0015714285714285715,-19.689612354559298
pvs_radial,20,0.0016285714285714287,-25.90775248051969
pvs_radial,20,0.0016857142857142858,-20.86957480976775
pvs_radial,20,0.001742857142857143,-29.2434903823064
pvs_radial,20,0.0018,-22.848469634582347
pvs_radial,20,0.0018571428571428571,-16.30461285824386
pvs_radial,20,0.0019142857142857143,-23.15332838584697
pvs_radial,20,0.0019714285714285715,-24.01125906822191
pvs_radial,20,0.0020285714285714286,-22.661649698316246
pvs_radial,20,0.002085714285714286,-15.659581873744065
pvs_radial,20,0.002142857142857143,-26.464340306492026
pvs_radial,20,0.0022,-22.31384601386427
pvs_radial,20,0.0022571428571428573,-16.409474026278133
pvs_radial,20,0.0023142857142857145,-10.27544746587385
pvs_radial,20,0.0023714285714285716,-29.40823667297384
pvs_radial,20,0.002428571428571429,-26.075889651686822
pvs_radial,20,0.002485714285714286,-17.76331461188893
pvs_radial,20,0.0025428571428571427,-21.92561939055791
pvs_radial,20,0.0026,-23.70626362878527
pvs_radial,20,0.002657142857142857,-17.644898594404253
pvs_radial,20,0.0027142857142857142,-12.049889687013737
pvs_radial,20,0.0027714285714285714,-26.477554627564007
pvs_radial,20,0.0028285714285714286,-17.764280971586032
pvs_radial,20,0.0028857142857142857,-15.88360568083913
pvs_radial,20,0.002942857142857143,-16.166402312048948
pvs_radial,20,0.003,-24.197225804634847
pvs_fraction,20,0.0,-46.33927722405326
pvs_fraction,20,0.02040816326530612,-44.83131968396878
pvs_fraction,20,0.04081632653061224,-45.46839213082644
pvs_fraction,20,0.061224489795918366,-44.01574583824926
pvs_fraction,20,0.08163265306122448,-42.42317334114698
pvs_fraction,20,0.1020408163265306,-37.45272592245847
pvs_fraction,20,0.12244897959183673,-36.2809406429168
pvs_fraction,20,0.14285714285714285,-35.23415245151647
pvs_fraction,20,0.16326530612244897,-32.39662988164769
pvs_fraction,20,0.18367346938775508,-28.69161352216734
pvs_fraction,20,0.2040816326530612,-25.761551802434393
pvs_fraction,20,0.22448979591836732,-17.228192624954552
pvs_fraction,20,0.24489795918367346,-21.42177146426048
pvs_fraction,20,0.26530612244897955,-21.753541578222553
pvs_fraction,20,0.2857142857142857,-17.761466938124506
pvs_fraction,20,0.3061224489795918,-4.582042009753797
pvs_fraction,20,0.32653061224489793,-14.173346488859417
pvs_fraction,20,0.3469387755102041,-11.787295559898372
pvs_fraction,20,0.36734693877551017,-4.448190145205002
pvs_fraction,20,0.3877551020408163,-6.711394607112595
pvs_fraction,20,0.4081632653061224,-10.338757410628528
pvs_fraction,20,0.42857142857142855,-3.8588940073814015
pvs_fraction,20,0.44897959183673464,-1.4954214566773854
pvs_fraction,20,0.4693877551020408,4.653507097237849
pvs_fraction,20,0.4897959183673469,-2.4968985489336317
pvs_fraction,20,0.5102040816326531,-3.997847064016048
pvs_fraction,20,0.5306122448979591,3.871742569194345
pvs_fraction,20,0.5510204081632653,-5.021478522496734
pvs_fraction,20,0.5714285714285714,-7.984652116782418
pvs_fraction,20,0.5918367346938775,-7.658017006124785
pvs_fraction,20,0.6122448979591836,-10.384948402102589
pvs_fraction,20,0.6326530612244897,-26.600661027710647
pvs_fraction,20,0.6530612244897959,4.260597816561491
pvs_fraction,20,0.673469387755102,4.133031130199873
pvs_fraction,20,0.6938775510204082,8.878955764031584
pvs_fraction,20,0.7142857142857142,-3.98985632495584
pvs_fraction,20,0.7346938775510203,-3.264835487332623
pvs_fraction,20,0.7551020408163265,5.74476670130923
pvs_fraction,20,0.7755102040816326,-0.44256577929769103
pvs_fraction,20,0.7959183673469387,1.2638746923579074
pvs_fraction,20,0.8163265306122448,4.565773609664793
pvs_fraction,20,0.836734693877551,12.509070824990394
pvs_fraction,20,0.8571428571428571,10.695956579838526
pvs_fraction,20,0.8775510204081632,12.35574328497136
pvs_fraction,20,0.8979591836734693,15.307120287612737
pvs_fraction,20,0.9183673469387754,18.209151066152696
pvs_fraction,20,0.9387755102040816,11.834238655023915
pvs_fraction,20,0.9591836734693877,7.1030473670214676
pvs_fraction,20,0.9795918367346939,6.955366114378653
pvs_fraction,20,1.0,7.56056978055183
